epoch,loss,val_loss
0,0.9045555883407593,0.6489736776351929
1,0.5997425587654114,0.49745743703842166
2,0.43549960212707517,0.4332392168045044
3,0.39882216777801516,0.37465472030639646
4,0.37165666313171386,0.35132300901412966
5,0.3567150629043579,0.33975532579421996
6,0.32109387130737305,0.3267018656730652
7,0.30981643028259276,0.2839387102127075
8,0.2802398602485657,0.2697437915802002
9,0.27131581840515134,0.28092422723770144
10,0.26663015127182005,0.3050066270828247
11,0.2574911977767944,0.2521753530502319
12,0.25439256820678713,0.27235803842544554
13,0.24477511129379273,0.247640052318573
14,0.2359917676925659,0.2745503354072571
15,0.23470635385513305,0.2950598196983337
16,0.22843710117340088,0.2510039839744568
17,0.23128042364120482,0.2790940561294556
18,0.22375544738769532,0.2268194842338562
19,0.22420003986358641,0.33905140209198
20,0.22123572568893432,0.22799234247207642
21,0.2126329801559448,0.22393592500686646
22,0.21064866514205932,0.23148049449920655
23,0.21129037132263184,0.36330428981781004
24,0.20634247035980224,0.22524086093902587
25,0.2026797438621521,0.22910305452346802
26,0.20202662200927735,0.21670710563659668
27,0.19661380271911622,0.22716377639770508
28,0.20506451835632325,0.21918964767456053
29,0.19805138511657716,0.20429668617248536
30,0.19379087648391724,0.21482370138168336
31,0.19360200023651122,0.19551769161224367
32,0.1918250491142273,0.19635733032226563
33,0.18707027893066405,0.20763096618652344
34,0.19017366275787354,0.3003452949523926
35,0.194813805770874,0.20296822261810302
36,0.1849756489753723,0.21610926294326782
37,0.18679180135726928,0.19711811304092408
38,0.18008331956863402,0.23763363027572632
39,0.187465274810791,0.5165431528091431
40,0.1873895959854126,0.2087429666519165
41,0.1806918574333191,0.3520890016555786
42,0.17946544599533082,0.21917524337768554
43,0.18088933620452882,0.19558917856216432
44,0.17686651277542115,0.19603890705108643
45,0.17308205127716064,0.20884246921539307
46,0.17036960191726686,0.29346872234344484
47,0.17408210706710817,0.19713623189926147
48,0.17052729654312135,0.20845845460891724
49,0.17251194972991943,0.18787201976776122
50,0.1654361449241638,0.1918068518638611
51,0.1709615279197693,0.19888141822814942
52,0.16468333396911622,0.20874171209335327
53,0.1679348546028137,0.19761163759231568
54,0.16423736753463744,0.25330984544754026
55,0.1627467981338501,0.29007275390625
56,0.16576251392364502,0.1940498685836792
57,0.16227692432403565,0.19727513217926027
58,0.15821835803985596,0.18502109718322754
59,0.15942952213287354,0.2088064169883728
60,0.15891173009872436,0.2683272752761841
61,0.16121071825027466,0.19972411966323853
62,0.15395299110412597,0.20785500288009642
63,0.15451136255264283,0.19194299936294557
64,0.15836874523162842,0.18413679313659667
65,0.15677055978775026,0.18386242532730102
66,0.15258678474426268,0.20281133365631104
67,0.1507477611541748,0.226134726524353
68,0.15427915353775024,0.39310163021087646
69,0.15870031595230102,0.19106394243240357
70,0.14802173957824707,0.19782725620269775
71,0.1513058166503906,0.1827882318496704
72,0.14759004936218262,0.19165320205688477
73,0.14754841442108155,0.1855866241455078
74,0.14258280572891235,0.32283709621429446
75,0.14977157087326048,0.18919749069213868
76,0.14153720703125,0.21098658657073974
77,0.14215165224075318,0.18371961164474487
78,0.141199547290802,0.33060780715942384
79,0.1496857641220093,0.1908367223739624
80,0.14089467067718506,0.2149947657585144
81,0.14128397703170775,0.21600623226165772
82,0.14223017072677613,0.1847249526977539
83,0.140084063911438,0.28778776216506957
84,0.13678481159210204,0.18907439994812011
85,0.13787937784194945,0.19130248975753783
86,0.131260791015625,0.20481519269943238
87,0.14256231813430786,0.18710603141784668
88,0.13165136442184447,0.20191975736618042
89,0.13513289909362794,0.1894458041191101
90,0.12759732484817504,0.18502335929870606
91,0.13172198877334595,0.3660352954864502
