epoch,loss,val_loss
0,0.6661463603973389,0.3976552276611328
1,0.4337865406036377,0.3713337750434875
2,0.35361691732406614,0.360668692111969
3,0.33587036800384523,0.5595497126579285
4,0.3222196413993835,0.3181091108322144
5,0.3143765257835388,0.3392384786605835
6,0.3039261954307556,0.31391111087799073
7,0.3044316703796387,0.29030518245697023
8,0.30122665033340457,0.301377206325531
9,0.29842724380493163,0.2879345769882202
10,0.2948454243659973,0.28517181205749514
11,0.29351330013275145,0.35555306482315063
12,0.29101791772842406,0.29504345655441283
13,0.28593281469345094,0.343062771320343
14,0.2928034914016724,0.301146710395813
15,0.2850518374443054,0.3700677781105042
16,0.28434412174224855,0.2994228653907776
17,0.2808372522354126,0.2944515585899353
18,0.28368473148345946,0.3108997964859009
19,0.28066170110702515,0.3086417212486267
20,0.2829521495819092,0.30832451009750367
21,0.2792603335380554,0.2774066610336304
22,0.27711719036102295,0.27522589921951296
23,0.2781843554496765,0.27903979635238646
24,0.2808609130859375,0.2822230129241943
25,0.2789475426673889,0.28706123256683347
26,0.27455079488754275,0.2748561353683472
27,0.2773453137397766,0.2748028645515442
28,0.2766440754890442,0.282925030708313
29,0.2744676852226257,0.2716978063583374
30,0.2742697467803955,0.273413969039917
31,0.2749047003746033,0.26935505294799805
32,0.2729631390571594,0.339161949634552
33,0.27349559450149535,0.27662905979156494
34,0.27367613849639894,0.3194427452087402
35,0.2742464744567871,0.2743970808982849
36,0.2702248405456543,0.2826037368774414
37,0.27241314706802366,0.28569362354278566
38,0.2719273037910461,0.27972814989089967
39,0.27031462755203245,0.32247678756713866
40,0.2724441250801086,0.32439816093444823
41,0.27072988109588625,0.39573624753952025
42,0.27365480222702027,0.2967162456512451
43,0.27005561971664427,0.2695963225364685
44,0.2687130452156067,0.27028407573699953
45,0.2685888737678528,0.2706423716545105
46,0.2693365203857422,0.2979169116020203
47,0.2696781626701355,0.277049756526947
48,0.26759738073349,0.2677130165100098
49,0.2688490195274353,0.27923795318603517
50,0.2674795202255249,0.2841423711776733
51,0.2661480683326721,0.28331258153915406
52,0.2674041197776794,0.2689265480041504
53,0.2657762683868408,0.349537290096283
54,0.2678568031311035,0.27497482585906985
55,0.267565186214447,0.2678806247711182
56,0.26569165353775026,0.26338477087020873
57,0.26735982427597044,0.2722500433921814
58,0.26467903480529786,0.26814746570587156
59,0.264831005859375,0.2628226037025452
60,0.26517443685531616,0.282134491443634
61,0.26618164529800414,0.26181253242492675
62,0.26363344230651853,0.2765819492340088
63,0.26422985162734985,0.26523641967773437
64,0.2642749196052551,0.2731439938545227
65,0.26446978435516355,0.2746474666595459
66,0.26739701633453367,0.3320885090827942
67,0.2639921657562256,0.27457141637802124
68,0.2632971832275391,0.2680713176727295
69,0.26364741163253785,0.2671549034118652
70,0.261724956703186,0.31481201219558713
71,0.26181167078018186,0.31211061143875124
72,0.2648674384117126,0.26916454696655273
73,0.26163588600158694,0.2609555616378784
74,0.2616245729446411,0.2883763356208801
75,0.26115093326568606,0.26373769998550417
76,0.2612694585800171,0.2618584260940552
77,0.26087109575271605,0.2652817602157593
78,0.26178614358901975,0.2797624363899231
79,0.2594932103157043,0.2904794430732727
80,0.26175408267974853,0.2633947849273682
81,0.26018542785644533,0.26786901712417605
82,0.2611012212753296,0.25939901876449584
83,0.2598743974685669,0.2996290774345398
84,0.2591008266448975,0.28122387742996213
85,0.2617096014022827,0.2676516079902649
86,0.2585039834022522,0.2598295392990112
87,0.2601390383720398,0.2602405996322632
88,0.2612127766609192,0.2737813582420349
89,0.2593384521484375,0.2634850640296936
90,0.26092366495132446,0.28708018350601194
91,0.25917556562423705,0.28803198766708377
92,0.2579505072593689,0.2636641631126404
93,0.2571738592147827,0.2700510473251343
94,0.25830298767089843,0.26000209522247314
95,0.25711760301589964,0.2620867748260498
96,0.2570208563804626,0.26947340869903563
97,0.2567718128204346,0.26575441169738767
98,0.25666351242065427,0.2598783974647522
99,0.25687819242477417,0.2657864747047424
100,0.25856982202529905,0.2565792684555054
101,0.2557241731643677,0.2611978921890259
102,0.25705265436172486,0.27712564659118655
103,0.25599933710098266,0.26526120328903197
104,0.2564444655418396,0.26934111976623537
105,0.2561232293128967,0.2734751968383789
106,0.25635557985305785,0.27131946992874145
107,0.2565593643188477,0.288687283039093
108,0.255726348400116,0.37044119548797605
109,0.2601792517662048,0.2597255988121033
110,0.2542727593421936,0.25663117027282717
111,0.254402311706543,0.26626995372772216
112,0.25337803049087526,0.2568640785217285
113,0.25529073877334596,0.2695929989814758
114,0.25496144857406616,0.25726197147369384
115,0.2544604320526123,0.25599443340301514
116,0.2538057107925415,0.2853844027519226
117,0.2535078763008118,0.2736047911643982
118,0.2525041954040527,0.2698408899307251
119,0.25466771993637083,0.2574873948097229
120,0.2524889030456543,0.25681372833251953
121,0.2525214825630188,0.26076546716690063
122,0.25278922605514526,0.2628197832107544
123,0.2522464797019959,0.265547513961792
124,0.25275797386169435,0.2603092432022095
125,0.25137163429260256,0.25650528717041016
126,0.25170956869125366,0.2981870126724243
127,0.2530470440864563,0.35103472709655764
128,0.2549452696800232,0.2566711015701294
129,0.2517522437095642,0.2669493136405945
130,0.2519484079360962,0.25428883934020996
131,0.25013878564834596,0.25955045795440673
132,0.25013868465423583,0.2679534854888916
133,0.25021941003799436,0.27811198043823243
134,0.2541853014945984,0.25768911027908326
135,0.2513493332862854,0.28235088777542117
136,0.24951024713516234,0.25979421043395995
137,0.25037680673599244,0.25895817279815675
138,0.25074238567352297,0.27584654140472414
139,0.24969629163742066,0.2721937870979309
140,0.2482251706123352,0.2833733296394348
141,0.2494379729270935,0.2556352834701538
142,0.25010254154205325,0.25567782974243164
143,0.24900118923187256,0.2588402624130249
144,0.24836922044754028,0.2554860210418701
145,0.24934071559906007,0.2960597348213196
146,0.2492866537094116,0.2617797451019287
147,0.24949419527053834,0.26994503021240235
148,0.24961894254684447,0.30062879514694213
149,0.24818401527404785,0.4364918336868286
150,0.25222768440246585,0.2573628749847412
