epoch,loss,val_loss
0,0.671735039138794,0.36806664848327636
1,0.38034746990203855,0.25124004650115966
2,0.24919616928100585,0.19442711639404298
3,0.21507538299560547,0.1771076650619507
4,0.20128507194519044,0.2087424306869507
5,0.1834053349494934,0.2778438506126404
6,0.18164782905578614,0.19240261697769165
7,0.17299255933761595,0.18911028957366943
8,0.16564709186553955,0.15093107652664184
9,0.16479590740203856,0.15501990699768067
10,0.1590287495613098,0.1824061679840088
11,0.15712556667327882,0.15392817640304565
12,0.15653893966674803,0.1352613458633423
13,0.1486810912132263,0.13337446212768556
14,0.1467589503288269,0.13364916276931763
15,0.1460290578842163,0.21844160795211792
16,0.15018745403289796,0.14696746349334716
17,0.14670612878799438,0.18295806550979615
18,0.1441095407485962,0.3899097394943237
19,0.1458548240661621,0.14350512361526488
20,0.13867106685638428,0.12848279619216918
21,0.1389478406906128,0.17886817979812622
22,0.1370575867652893,0.1428507399559021
23,0.14051390647888184,0.13380616664886474
24,0.13879158849716186,0.12799740934371948
25,0.13312336559295654,0.1355404224395752
26,0.1361513981819153,0.24419004774093628
27,0.13580421772003173,0.1843233938217163
28,0.13554066047668456,0.12472668790817261
29,0.13183164215087892,0.21430024242401122
30,0.1352986340522766,0.19048331117630005
31,0.1289509819984436,0.28347752285003663
32,0.12911644029617309,0.13734045553207397
33,0.12863485279083253,0.13557268524169921
34,0.1281418592453003,0.1201956434249878
35,0.12520977191925048,0.1276465678215027
36,0.12963929557800294,0.13683812952041627
37,0.12897655439376832,0.12163841485977173
38,0.126990052318573,0.16861976146698
39,0.12751322736740112,0.11565857839584351
40,0.12174570093154907,0.11514127588272095
41,0.12463953342437745,0.11689726161956787
42,0.12539571132659913,0.13608165884017945
43,0.12093361539840698,0.13699825143814087
44,0.12661686515808104,0.11544268369674683
45,0.12200063915252686,0.11740266513824463
46,0.12315105504989624,0.12885185241699218
47,0.12401632022857666,0.11477889728546142
48,0.12160622310638428,0.1667565875053406
49,0.1224352912902832,0.12844316530227662
50,0.12108600969314576,0.12202135276794433
51,0.12130677947998048,0.11498454713821411
52,0.11799392786026001,0.11890808153152466
53,0.11990301618576049,0.12152430009841919
54,0.12087506341934204,0.14349372816085815
55,0.11895021409988403,0.11402443647384644
56,0.12085273857116699,0.16915188217163085
57,0.11725804090499878,0.12799540090560912
58,0.11740430269241332,0.1322593765258789
59,0.11702636775970458,0.21111425590515137
60,0.12037976551055908,0.1430422329902649
61,0.11880019216537475,0.11902337884902954
62,0.11376463661193847,0.11848272562026978
63,0.1168395076751709,0.10986329936981201
64,0.11788029346466064,0.10904601860046387
65,0.1145389479637146,0.1594920139312744
66,0.11613709764480591,0.18708051490783692
67,0.11370987882614136,0.1753159079551697
68,0.11510431594848633,0.11095335531234742
69,0.114879621219635,0.11739335918426513
70,0.11120246534347535,0.11125938272476196
71,0.11279748458862304,0.10768536138534546
72,0.11123423624038696,0.10769782781600952
73,0.11247775774002075,0.16542447757720946
74,0.11478376445770264,0.10888219118118286
75,0.11055408992767334,0.19895976161956788
76,0.11070599164962769,0.13967107582092286
77,0.1143540373802185,0.1086996579170227
78,0.11116195354461669,0.11842511796951294
79,0.11015901155471802,0.11229765892028809
80,0.11098519649505616,0.10988631820678711
81,0.10995753917694091,0.11305035066604614
82,0.11059161024093628,0.11822965335845947
83,0.11008458948135376,0.2750493755340576
84,0.11468705549240113,0.10560788202285766
85,0.11069788990020751,0.14007242345809937
86,0.10737941694259644,0.10706037473678588
87,0.10825696048736572,0.113907865524292
88,0.10805101871490479,0.17373723459243776
89,0.10786161584854126,0.18324740028381348
90,0.11207226991653442,0.11219650316238404
91,0.10636270761489869,0.10722647142410278
92,0.10679983386993408,0.10855025386810303
93,0.10400217924118042,0.10823858642578126
94,0.10486570777893066,0.13005981397628785
95,0.10555287771224976,0.11294188928604126
96,0.10417612352371215,0.11104409790039063
97,0.10552381963729858,0.107392502784729
98,0.10483073034286498,0.11004057502746582
99,0.10530965852737427,0.10562592792510986
100,0.10630132675170899,0.10729734230041504
101,0.10676616678237916,0.12013718128204345
102,0.10309259452819824,0.11552403926849365
103,0.10258381185531616,0.11185965394973754
104,0.10515583066940308,0.10820436191558838
