epoch,loss,val_loss
0,0.572322154045105,0.3923084077835083
1,0.41366885023117067,0.35793733406066897
2,0.3763740347862244,0.3848916039466858
3,0.357462921333313,0.3362528629302978
4,0.34950333805084227,0.32606057500839236
5,0.34009987545013426,0.3508231415748596
6,0.328378434753418,0.3269615445137024
7,0.3156165665626526,0.30651928853988647
8,0.30109877815246583,0.2649783501625061
9,0.2843031360626221,0.28503907251358035
10,0.268672434425354,0.24636057424545288
11,0.25288652753829954,0.25643503046035765
12,0.23926573457717895,0.23497529315948487
13,0.23061206979751586,0.21026820468902588
14,0.21889867877960206,0.21153213834762574
15,0.20857124280929565,0.20581889247894286
16,0.20110914611816405,0.26486740493774413
17,0.19555685443878174,0.19100358152389527
18,0.1904462131500244,0.27280874395370486
19,0.18314110412597656,0.19868615198135375
20,0.17793271732330324,0.16495872688293456
21,0.17374787559509278,0.16304969024658203
22,0.17029695730209352,0.17571976947784423
23,0.1684529414176941,0.19149422597885132
24,0.16322987365722658,0.18976934337615967
25,0.1631906199455261,0.157769522190094
26,0.1608072922706604,0.1594833068847656
27,0.15442402057647706,0.15930571508407593
28,0.15559300060272216,0.15938671588897704
29,0.15129613676071166,0.15891654253005982
30,0.15165927486419678,0.1597476191520691
31,0.14809596948623657,0.16224216079711914
32,0.1482579210281372,0.15462941789627074
33,0.1469472065925598,0.13920623397827148
34,0.1426875102043152,0.19182851886749266
35,0.1437525426864624,0.13702593278884886
36,0.14001951360702514,0.1888537197113037
37,0.14244058351516722,0.17939422416687012
38,0.14172359523773193,0.1356063871383667
39,0.14239411697387697,0.15352924013137817
40,0.13659519567489625,0.13874677562713622
41,0.13650252084732056,0.13463355922698975
42,0.13343240604400636,0.15511698913574218
43,0.13337407331466675,0.1284127869606018
44,0.1309203818321228,0.15084235763549805
45,0.1331968132019043,0.14832396841049195
46,0.131635555934906,0.17895370483398437
47,0.13139755115509033,0.12939885997772216
48,0.12904490575790406,0.13360708379745484
49,0.12812127208709717,0.1252973861694336
50,0.12732244243621826,0.16004885816574096
51,0.12803511438369752,0.1392892141342163
52,0.12484992809295654,0.14205725145339965
53,0.1251423137664795,0.13051321935653687
54,0.124516925907135,0.1271520438194275
55,0.1251889284133911,0.14663048934936523
56,0.12485015916824341,0.12922448205947876
57,0.12244993448257446,0.12545288610458374
58,0.12019226865768433,0.1545843539237976
59,0.12370367259979248,0.15240481805801392
60,0.12303917798995971,0.12595391607284545
61,0.11893933057785035,0.12175203847885131
62,0.12327000188827515,0.11973596000671387
63,0.11800041561126709,0.193966814994812
64,0.11992791624069214,0.13645653867721558
65,0.12085010137557983,0.1377510929107666
66,0.11748896980285645,0.15344032526016235
67,0.11927785577774049,0.11994423055648804
68,0.11655054664611816,0.12505645656585693
69,0.11666114292144776,0.12099233722686767
70,0.1162021300315857,0.12447205781936646
71,0.1151476840019226,0.12120809650421142
72,0.11474087982177734,0.11859473991394043
73,0.11497012557983398,0.12445175981521607
74,0.11855436305999756,0.12122866582870484
75,0.11176548480987548,0.12358778381347656
76,0.1132165057182312,0.1285949001312256
77,0.11227621431350708,0.11953240299224853
78,0.1127487922668457,0.13306528997421266
79,0.11202142057418824,0.13167778825759888
80,0.1108530234336853,0.12488039016723633
81,0.10950196800231933,0.11491086721420288
82,0.10925135879516601,0.1197365345954895
83,0.1085870816230774,0.13621451663970946
84,0.11112424621582032,0.11315220546722413
85,0.1090368109703064,0.12759050798416138
86,0.11041743259429931,0.11446313524246216
87,0.1063353567123413,0.11560292530059814
88,0.1074893681526184,0.15099461936950684
89,0.10809556436538696,0.1134309425354004
90,0.10659900102615356,0.12355804538726807
91,0.10474073848724365,0.14777333879470825
92,0.1049211072921753,0.18057063198089598
93,0.10543841381072998,0.1263069076538086
94,0.10444819345474243,0.12672351598739623
95,0.10335027666091919,0.11728880548477173
96,0.10309108877182006,0.13910594797134399
97,0.10400592250823974,0.12034474325180054
98,0.10725105409622192,0.14068563842773438
99,0.10190244617462159,0.12502114009857176
100,0.10390398740768432,0.11906832647323608
101,0.10209636182785034,0.11216430234909057
102,0.1002562110900879,0.11206137800216674
103,0.10333009996414184,0.12513356733322142
104,0.10182607069015503,0.11141225576400757
105,0.10037408323287964,0.12325642585754394
106,0.09854690475463868,0.1117678861618042
107,0.09964794483184815,0.11483792114257813
108,0.09848692007064819,0.18791797494888304
109,0.10157464294433594,0.11567781114578247
110,0.09712156677246093,0.11576494073867798
111,0.0978009747505188,0.10834745502471924
112,0.09683161954879761,0.15350408363342286
113,0.09823887376785279,0.10956369400024414
114,0.09556957960128784,0.12285602378845215
115,0.09504584865570069,0.12311446857452392
116,0.0981819242477417,0.11144833898544311
117,0.09658153686523438,0.2066185736656189
118,0.09679064197540284,0.11274303483963012
119,0.09801293649673462,0.1255028042793274
120,0.09376190671920777,0.11499186658859253
121,0.0927981918334961,0.1093619556427002
122,0.09445108022689819,0.11840603542327881
123,0.09339843044281006,0.12415082597732544
124,0.0927416127204895,0.11491650676727296
125,0.09163679609298706,0.12620022296905517
126,0.09034448385238647,0.11476942682266235
127,0.0911094144821167,0.23525326585769654
128,0.09478708562850952,0.11338390541076661
129,0.090456809425354,0.1094776291847229
130,0.08865834789276122,0.11096094608306885
131,0.09178796281814575,0.11159600496292114
