epoch,loss,val_loss
0,0.6910936848640442,0.5924310817718506
1,0.5380764194488525,0.48729930686950684
2,0.5024210748672485,0.4877117471694946
3,0.5013958740234375,0.4743955097198486
4,0.4892180594444275,0.5176069722175598
5,0.489666500377655,0.4804674029350281
6,0.4844424510002136,0.46924194812774656
7,0.48583637809753416,0.4708726825714111
8,0.48317501993179324,0.47198966884613036
9,0.4792178228378296,0.47103042697906494
10,0.4787716523170471,0.47332282400131226
11,0.48130656003952027,0.5218233389854431
12,0.47701983432769773,0.46862077283859255
13,0.47819971179962156,0.4621492943763733
14,0.4725279921531677,0.46774751329422
15,0.4736663969039917,0.4575578513145447
16,0.4746459153175354,0.46371534824371335
17,0.46984783458709717,0.47712460374832155
18,0.4721326738357544,0.4570973482131958
19,0.46995890855789185,0.4674818043708801
20,0.47230561017990114,0.4790901379585266
21,0.47020990810394286,0.5121934404373168
22,0.4715983341217041,0.4870374474525452
23,0.4668040735244751,0.4555617470741272
24,0.46939238262176514,0.49103065967559817
25,0.47006706476211546,0.4569172115325928
26,0.46847989597320555,0.4574491047859192
27,0.4678260828971863,0.4621201934814453
28,0.4680149265289307,0.4647827649116516
29,0.4662185225486755,0.4695894784927368
30,0.468413938331604,0.471219048500061
31,0.4660627087593079,0.45346381902694705
32,0.4680641013145447,0.45781903648376465
33,0.4684864130973816,0.4552276010513306
34,0.46593134107589723,0.46948530912399294
35,0.4666272763252258,0.4604924654960632
36,0.46673567390441895,0.45189450883865356
37,0.46501015605926516,0.4565636820793152
38,0.46502626495361327,0.4739443302154541
39,0.4653844159126282,0.5130142273902893
40,0.46395736017227174,0.47762759590148923
41,0.46564169750213624,0.45736970043182373
42,0.4637198689460754,0.45123181915283206
43,0.46465836496353147,0.4555013346672058
44,0.4638890009880066,0.4608812475204468
45,0.46209971532821653,0.4508993010520935
46,0.46266535453796387,0.4542136249542236
47,0.4655989763259888,0.46994598054885867
48,0.4632067512512207,0.47917891788482664
49,0.46250614614486696,0.49821454858779907
50,0.4627930265426636,0.46614430570602416
51,0.46225261697769165,0.4680105652809143
52,0.4607607013702393,0.4547823672294617
53,0.46311122903823854,0.4572460680007935
54,0.4608846979141235,0.455211633682251
55,0.46180912609100344,0.45460607290267946
56,0.46053120002746584,0.46929943370819094
57,0.46167487087249753,0.47579345178604127
58,0.4609573583602905,0.46329843616485594
59,0.4601060478210449,0.4800455222129822
60,0.46192248096466065,0.453735303401947
61,0.4596043824195862,0.45134557676315307
62,0.46135946655273435,0.5873100748062133
63,0.4619301344871521,0.450957905292511
64,0.46033925952911375,0.45112129259109496
65,0.45918011322021485,0.45221986770629885
