epoch,loss,val_loss
0,0.5636064521789551,0.32151716089248655
1,0.3095497084617615,0.22452956771850585
2,0.23273962507247925,0.18882630491256713
3,0.19690378427505492,0.24122545528411865
4,0.17254620752334596,0.1265230622291565
5,0.1556828936576843,0.1417548270225525
6,0.1456941653251648,0.13962804079055785
7,0.13378944692611694,0.11544140243530274
8,0.12562797079086305,0.10111787176132202
9,0.11814157495498658,0.09844077634811402
10,0.11293664102554321,0.08718433618545532
11,0.1048609471321106,0.1424666028022766
12,0.10250419063568116,0.06795841979980469
13,0.09122801122665405,0.08240981769561767
14,0.09233643283843994,0.06118328285217285
15,0.08881760759353638,0.11880187702178956
16,0.08216646203994751,0.14375280237197877
17,0.08048726844787597,0.075121328830719
18,0.07808680295944213,0.06268462562561035
19,0.0727108567237854,0.06878689002990723
20,0.070902734375,0.0644379472732544
21,0.06837991409301758,0.0570312762260437
22,0.06958774576187134,0.06864589834213257
23,0.06585546407699584,0.07629345893859864
24,0.06237158689498901,0.1335879044532776
25,0.06451160612106323,0.0496349515914917
26,0.06253552484512329,0.04983992671966553
27,0.05839711866378784,0.07776910543441773
28,0.05854484596252441,0.12971553659439086
29,0.05487728214263916,0.06012266731262207
30,0.057324994659423825,0.03660292387008667
31,0.05285373525619507,0.05648734712600708
32,0.05353829870223999,0.042040354251861575
33,0.054424847793579104,0.050108293056488035
34,0.04984472751617432,0.2600786428451538
35,0.05343035192489624,0.047310460567474365
36,0.04910147399902344,0.03358171081542969
37,0.04836728487014771,0.10780069923400878
38,0.048774270153045654,0.06893669652938843
39,0.04522996435165405,0.041110313892364504
40,0.047897467708587646,0.05223492479324341
41,0.04491322345733643,0.08259144496917725
42,0.044445567512512205,0.051196768760681154
43,0.04360193767547607,0.037377474784851074
44,0.04506891813278198,0.03254756879806518
45,0.043514095401763916,0.04125716495513916
46,0.04387844829559326,0.047399597644805905
47,0.043014106464385984,0.044347886085510255
48,0.0422340838432312,0.03498143434524536
49,0.03999830503463745,0.026067007541656494
50,0.04040633363723755,0.06897434759140014
51,0.04159828300476074,0.06863427877426148
52,0.040379625034332275,0.036687939643859864
53,0.03844511108398437,0.1200302882194519
54,0.04099217643737793,0.04142270803451538
55,0.03878763599395752,0.027156671047210694
56,0.03984373416900635,0.043155172348022464
57,0.039673300170898436,0.053931418895721436
58,0.03780323266983032,0.045996789932250974
59,0.03845102605819702,0.044929813385009766
60,0.03777283449172974,0.028992846488952638
61,0.03819256458282471,0.06096199560165405
62,0.03780017433166504,0.0652044677734375
63,0.03596902389526367,0.026216235160827637
64,0.03781076850891113,0.03561059284210205
65,0.036403191947937015,0.03711645174026489
66,0.03616442365646362,0.09562210655212403
67,0.03521403617858887,0.03634600067138672
68,0.03561764440536499,0.07209713125228882
69,0.03738728408813476,0.03204997777938843
