epoch,loss,val_loss
0,0.6400639137268066,0.6972057719230652
1,0.5876026599884033,0.5244943876266479
2,0.5404073205947876,0.5286246480941772
3,0.5270274023056031,0.5186109886169433
4,0.5220308083534241,0.505004647731781
5,0.5180222932815551,0.5240062589645386
6,0.5164292719841004,0.5578211469650268
7,0.5121352531433105,0.49655602169036867
8,0.505728786277771,0.5034675393104553
9,0.506252871131897,0.5150708060264587
10,0.5000050087928772,0.5062657985687256
11,0.5012830133438111,0.5024989123344421
12,0.4969578983306885,0.4928924188613892
13,0.5010648906707764,0.4901574454307556
14,0.49575577878952026,0.5405660362243653
15,0.49574338693618775,0.4896213412284851
16,0.49311872901916504,0.48195356464385986
17,0.49296821365356447,0.48451345157623293
18,0.4907941328048706,0.48231346368789674
19,0.49091188850402834,0.513523446559906
20,0.4902573163986206,0.48931245708465576
21,0.48751277418136596,0.4887474603652954
